raw_user_id,seed,uniform NDCG@20,past-only NDCG@20,diff
AEQYEQDRGKPN4J4IUZLMNCGPRQLA,42,0,0,0
AEQYTCEYN3VOYRWYBH4QHMNNLUIQ,42,0,0,0
AEQZSQOS424XNY6ZULYQS4AK27BA,42,0,0,0
AEQZV4ZVQSMPW7Q5RC6EWCEHDRPQ,42,0,0,0
AEQZXIPD4EFRPVSAKL7NQJ2E6W2Q,42,0,0,0
AER2KIKOGMGPCUESQTEQJGSVM2GQ,42,0,0,0
AER37ILMKJ5W6O7ANC5CNHMCWDPA,42,0,0,0
AER3S6CPAFI2V5PH2ZJE4NJOWEWA,42,0,0,0
AER4K2M5I4OXGXXF6OSKC2J7USYA,42,0.24465054,0,-0.24465054
AER4QAWYVLRW4PLHGWJV3CMSKOBQ,42,0,0.30103,0.30103
AER5I36DVGSOMSGX3ZQHYZGPESFA,42,0,0,0
AER5M4S232GTVDEOPJQBDDM2TCXQ,42,0.26264954,0.43067656,0.16802702
AER6QRXFH6TAFIJH6LEXGSFKKYPA,42,0,0.26264954,0.26264954
AER6WLSJPBPNOZIQWVHQBVOKTNCA,42,0,0,0
AER763THEWUN73A2QYO5KUCZ24MA,42,0,0,0
AER7AN7YFPKVMWBWJOCLO2HIESFQ,42,0,0,0
AER7RAXFFH6OHQ7NMOTVD2DPRGIA,42,0,0,0
AERAAO4GI24FBGYW4AIWKYU3GQGA,42,0,0,0
AERACIH2OHTLGT34A643WXUK2LIQ,42,0,0,0
AERAFIGXWMR3VQ77DQAA5EAQ56TQ,42,0,0,0
AERAWQT2QOEZW4EJRQU7PMB6PYLA,42,0,0.61314719,0.61314719
AERBARCVGO4LQ7S3GH4V54N7RLWA,42,0,0,0
AERBKX5TQOH73XDHEOHEJNP7JJ7A,42,0.63092975,1,0.36907025
AERBLMFRG6PZY2X7ZWIHF4ZFMXJA,42,0,0,0
AERBTBQACY4FSPKG7YDDCCH6KP7Q,42,0,0,0
AERCJPWCDS6SV3ZMOFSXK2UWYWZQ,42,0,0,0
AERDGXTMFTD45UN55XMFNQL7BYQA,42,0,0,0
AERE6MXKJRTB7RXJ75ROY56DKNDA,42,0,0,0
AERFFADRI3I6WIWDV3U6CV5OB4TQ,42,0.21840744,0,-0.21840744
AERFSPK247BYFJRIWTN3MCQ5Q2IA,42,0,0,0
AERFYEZFNPVQXXRTTNFH3QMNSWCA,42,0,0,0
AERG7X2TFGQCKGKQSNUKM34ET4KA,42,0,0,0
AERGNPKIN2RJSROAVCXQFKGZTYJA,42,0,0,0
AERGUICROJ66T4BLKM2RAT6NHETQ,42,0,0,0
AERGXADUD5UP6XUULJANRTGLEVGQ,42,0,0,0
AERIHX5JSUQQ3S3AXPWJ2PZCTMCA,42,0,0,0
AERIIOUEUQBPYUJMGARLPNMFKKWQ,42,0,0,0
AERJSSWRDVYUK5OKROFZAS5QADVQ,42,0,0,0
AERJTLKUQVUQXIVUTE4RQMHJYIEA,42,0,0,0
AERJVZPRD7H5ED2UUMOABE7GG5FQ,42,0,0,0
AERJWKENGAEC2GKSOUWQZFZAO3JQ,42,0,0,0
AERJYDRHMTWZXPZOVIVAVNDZK6OA,42,0,0,0
AERKFKDQQ2335RURVJSOLUJJXOGQ,42,0,0,0
AERL7DJQABUCFYVBC3647IQPJFCQ,42,0,0,0
AERLABCYH2N5GVQMRM2SC7I3LY3A,42,0,0,0
AERMHHUM75WHJRQAQ4JHZ3UIT63Q,42,0,0,0
AERN52CUZNPWQIKU4OYVYQXFVX7Q,42,0,0,0
AERNBDLQUCGLZNZSTWPY67GHZM3Q,42,0.26264954,0.43067656,0.16802702
AERNDKA4X5YRO7JXXDI3WXYIWFBQ,42,0,0,0
AERPCN2L7XHH4KUGJRF6NQZDMY6Q,42,0,0,0
AERPHZHR6OGLCBPMOP7HQVNXD5QA,42,0,0,0
AERQ3JP2K3CVUNMQDYUH7O5DACSA,42,0,0,0
AERQCIGCNOBD2HADJ6HN47X7PSLQ,42,0,0,0
AERSZ2M6JUHJEJ27PX5SS5JGHCHQ,42,0,0,0
AERTVBSRSK6AA4OQEV7R6OUHAEHA,42,0,0,0
AERTZGEIDREQYMZTMBUZQZVGDSWQ,42,0,0,0
AERUEF3BHJORSPV7YV3EXACDVJDA,42,0,0,0
AERUXFKRCVOTCKMGUNZC76NUXMNA,42,0,0,0
AERUYTGPAAAB6WWF6BXOW23G5TFQ,42,0,0,0
AERVJNZ5RKBWB4V5B74MU5LMZVEA,42,0,0,0
AERW7LIGX2ASIMYP6LSXZEXPBRBA,42,0,0,0
AERWGD4OLR7FS3VPO6QHVZCDQLSQ,42,0,0,0
AERWQO4KG65FDWZTSAU44MKDCWFA,42,0,0,0
AERWW2CC7LTULWCCI6IYE6IQRNIQ,42,0,0,0
AERXAGU6PAY74OIAVZQKU5ONB3NA,42,0,0,0
AERXOSEBMIWPSLYW3J2TDRY7YUGQ,42,0,0,0
AERXSLZ44VWI42H6C6DX5I7PDINQ,42,0,0,0
AERY4DLEVMRCE5UNXEXQK2PNDVRA,42,0,0,0
AES2B4XSSZUFEXGSCUVRE2ENOTUQ,42,0.46927873,0.18154179,-0.28773693
AES3NHFQILOGGE6SXNQZHUJXJMXQ,42,0,0,0
AES4FBLK4HPC7JDTQNDGGGIPTGDA,42,0,0,0
AES55JNQBLW2T7RMD7JE7FI5G4JQ,42,0,0,0
AES6453Y6MRB2EU65EW7TMJ2EKQA,42,0,0,0
AES6IBOXQ4Y2LL3VAYJYLPCSTS4A,42,0,0,0
AES6JCMP44J6VQ7O6IAW3TT4VKJQ,42,0,0,0
AES7Q7EPBNNLVQJBNFUWVPUSJ2VQ,42,0,0,0
AESA6T5VF3ADXH5GYRX2RDMN6I6Q,42,0.26264954,0,-0.26264954
AESB7VRDE3KAFYU7HCJYJGU4FTDA,42,0,0,0
AESBUQ3X6UURG4VLRLEYGA6CPKBQ,42,0,0,0
AESC2EZNXQSOIRJSZWYRRI2VZCRQ,42,0,0,0
AESCPQD5RHHP65UTHAGCQDE7BUAQ,42,0,0,0
AESDFM66UKWPZ7XLBD33RRO52YXA,42,0,0,0
AESDGFDQ2RHWYOOWLBECGOV7N6LQ,42,0,0,0
AESDPWFZ2UW4U2S5GAO445QZKSDQ,42,0,0,0
AESDU7ISWPTXBLXKKFCQTSYRNPSQ,42,0,0,0
AESE2EG2SZJPALMVO3JDACVE3GFQ,42,0,0,0
AESE6HOBJCAUHGCWEBQ6LP3TXXQA,42,0,0,0
AESEQ7FHAUDRY6MU6QRRQNWHUEYA,42,0,0,0
AESF4JTHSFRP55MNBLME3CYPKDTA,42,0,0,0
AESG2VPDFNXLW5TTWOEGZG3WPEKQ,42,0,0,0
AESG3QIU6EGJGDGTC6BN55FODMXQ,42,0,0.14434031,0.14434031
AESG5RAMAFH6ZP4SOHHZY4EV3C7A,42,0,0,0
AESGNSTD5XSGNBIWVVFLPGB4LDJA,42,0,0,0
AESGSADG66XWDVRUSOVKP7JNYHNQ,42,0,0,0
AESH3RJFO2DUKASAD2SHLGROLZVQ,42,0,0,0
AESI6IE2LMZ432YETMKZGSZZXKYA,42,0,0,0
AESICFO2AWJRLD2DJJPKE7U7COXQ,42,0,0,0
AESILRNRPG6CFCGB6RXN4DXGVVAA,42,0,0,0
AESJMDS2XXGB3JP43KRRNI3FBRHA,42,0,0,0
AESJRY5QXSUTNNPR3MZFFLJFFQMA,42,0,0,0
AESK3HCHQYRLLK4ZHTGBSD3FACXQ,42,0,0,0
AESK5U2ZACNT3EM4KE7KX2EAFV3Q,42,0,0,0
AESK6HQFXZAPH3NORHP5S7DZJKWA,42,0,0,0
AESKLPESZOHLVSSRWHG5WRSX7SPA,42,0,0,0
AESKLWU44WV64GQ6RBOVPT3LW35A,42,0.25595802,0,-0.25595802
AESLSPDVJGNWTSKWUUBRA4ACUKZA,42,0,0,0
AESLT5ZLU4TBHJUWZ6DJ6HD3SQJQ,42,0,0,0
AESM2RMM6EZKF2UPYYJGMHNISLXQ,42,0,0,0
AESMED7KSPQUHTIQDRB5UG2LXGQA,42,0,0,0
AESMEFOVUX4NQIMYIO3HI37YBKHA,42,0,0,0
AESMU42LYRIS45KC6CBBVR7BLQLQ,42,0,0,0
AESN3DNOQ4FMKPXDDW6TTJGBGVEQ,42,0,0,0
AESN4ULIZA4S6R2BNBM57WTQQ24A,42,0,0,0
AESN6RAH25ISOECUJLSYVWOLU5IQ,42,0,0.10889376,0.10889376
AESNEXZU7R3YYOAL3VYJ3XSIMDJA,42,0,0,0
AESNLQEECYTKJ3GKEWXI6F5LN6BQ,42,0,0,0
AESNP5E4CGLSCG5URKHFSLG5KP2Q,42,0,0,0
AESOID7MN5DB5RHI2S2ACNA5UKNQ,42,0,0,0
AESOSRXWOJSD4ISNCW4BZBSDHOXA,42,0,0,0
AESPIVQMKMB3Y7JRFM7XMIHA2WEQ,42,0,0,0
AESPVS3VOUR667IOJG7PJQ47QDNQ,42,0,0,0
AESQABDF5DWYY77EIYJ6XORVPDKQ,42,0.10549558,0,-0.10549558
AESQFSRN43AMUCVPAWZJVXF6ZEAQ,42,0,0,0
AESQLTYTWROKKDNUX6ZBJLBO7I5Q,42,0,0,0
AESQRYQI44I2BCCWXXO3P3DP2Y4Q,42,0,0,0
AESQUX3PFRR6D7TE3DE47ASIQVQA,42,0,0,0
AESRQNWO3H3L275JDY6ZBNLB37UA,42,0,0,0
AESS5NI7ZONOSI55WC6XTWSNQTEQ,42,0.11731968,0,-0.11731968
AESS7QPSEVBZVILZS44DTMPMOFCA,42,0,0,0
AEST4VTEXAUUNNH3IJVJORDVZBNA,42,0,0.12325584,0.12325584
AESTEQYLE6HR4JBEVPK52YHJ5VCQ,42,0,0,0
AESTO6HIV2QWYBZPKRE5HRVVV6EA,42,0.24630239,0.24630239,0
AESTVML4HA5TIIHMNDRYBDEKWBOQ,42,0,0,0
AESUABF2CPAOQSFBTLS5Z576ONRQ,42,0,0,0
AESUFB3DLWOJCXUTIRIHMM7ZVJ4A,42,0,0,0
AESUWA2UPKIC7PXXIMI5AJI2DG2A,42,0,0,0
AESVFN67IDLTGZUQEMSPJAESH3KA,42,0,0,0
AESVKUSEQ6CTLCYAMWI55GG5GSMA,42,0,0,0
AESWCFM25DG6LUGOK7MVGM5FHT2Q,42,0,0,0
AESWKBUPZXKJOEE6V275JVFAWDZQ,42,0,0,0
AESX54YDSH4U4NJKDY34QDVGEXZQ,42,0,0,0
AESXLHFALF4LOTHJ3OZTXLGBUWTA,42,0,0,0
AESXNHZAZQGZBPS4DRQ7KN56GIQQ,42,0.14804096,0,-0.14804096
AESYGW72QCT4EU27P5PPM4X57MCA,42,0,0,0
AESYH6CBSWFHQT2WVZ25U6LEVG3Q,42,0,0,0
AESYOF3PCCVUQQDZVYACMG2FPGJQ,42,0,0,0
AESZYOYWFMI6FXPG6P6PC3VMV4BA,42,0.17103308,0,-0.17103308
AET27GRVVXEYSSQYHD5NZKDZ4F7A,42,0,0,0
AET46XEAT4YX4U7JHDIGAVTD3DLA,42,0,0,0
AET47T45BYAJJWWORFGIWZRWRNTQ,42,0,0,0
AET4G64PWC6TFH4YDU5GFTBFSJLA,42,0,0,0
AET4VBJMFISXIZIAXEPSK5OQWGUQ,42,0,0,0
AET52UGIEIDIWCM6AASWCCULN5ZQ,42,0,0,0
AET5WUIGR2DMVCVYM2G6BT2NWRYA,42,0,0,0
AET5Y3QTZYFPZZGY2DAS7ULXUOFA,42,0,0,0
AET6CTXCXBOP2EPOP6VDKRP7BDTQ,42,0,0,0
AET6JD7MK2QJAPGVTAML2L7TB5HA,42,0,0,0
AET6K3UVSS7XYFZILT3QWFS7FN5Q,42,0,0,0
AET7Z6WFZKZ477KQA62RHOZNENTA,42,0,0,0
AETAN6RTPPHZ7WNYVZSGDQPP424A,42,0,0,0
AETAVHERYX7O3ND5SFSQ3UZNQ6LQ,42,0,0,0
AETB2LOXWXPKX5UPATUXBT4SW32A,42,0,0,0
AETBKN2XH3FP67CZ4KL4ZPPPFNPQ,42,0,0,0
AETBPCV6IP3SQB7MHR2ST5B7WPIA,42,0.35620719,0,-0.35620719
AETC66U62IHLKIUXATEDBKR4U5EQ,42,0,0,0
AETCEHBEP4ENFN7UEHZOYH4GNH5Q,42,0,0,0
AETCKQH6OQEPSTONGFK4COWHBNOA,42,0,0,0
AETCSGRZ5ZFONSKL7Y5P2B53JBJA,42,0,0,0
AETDJNA6PGKGIDZTOWOC3KAPPH6A,42,0,0,0
AETDQCS6DOMD7CJ43O252RJB64FA,42,0,0,0
AETE4GWQLQC6IWIQC4DT7EEKQOMA,42,0,0,0
AETE67NSRABWROIIICVRDQOKXGHQ,42,0,0,0
AETEKVIGCYVRN2OQ44DNRXSQSVFQ,42,0,0,0
AETEUO62NN5JXEEINXWZ7CDVYLBA,42,0,0,0
AETFQ2CYSWCEYGMGDTFTBYPMQNNA,42,0,0,0
AETFRSW3FSH2ZGP76RKDH2XDEQNQ,42,0,0,0
AETG44IFLZ5XKX2YH3Q2J66553JQ,42,0.43067656,0,-0.43067656
AETGKF6R4IT3UGQKPQZBK2ZSTZQQ,42,0,0,0
AETH5XE2ZFEB54ARJBP35D2CZLPA,42,0,0.084790051,0.084790051
AETHP2JY3WDR3UG7KPK56LIWJQVA,42,0,0,0
AETHVZLFDTGE4TXTLCBV43CM7LMQ,42,0,0,0
AETINLROE2RM3ONJ5LGNXC7ZU36A,42,0,0,0
AETKLYZP43X3OMGZJCBYUTNKF7ZQ,42,0,0,0
AETKTV2R52WHQPVW2XWQ2EWIXYNA,42,0,0,0
AETM7YEGK4EH5YINC7S77S4EI3EA,42,0,0.13905618,0.13905618
AETMOSNO2DAUFJWYXTESBDFHAQOQ,42,0,0,0
AETNFOAVUSY3FX2U7VJ62ESZCYSQ,42,0.095506691,0.097595012,0.0020883216
AETNSXW722BEPY4BTKJIY4O3TOOQ,42,0,0.10699313,0.10699313
AETP3WQLP72OI53VUWAIRYQK2F6A,42,0,0,0
AETPU5NHNHO7WXNIX2YWY4EF26UQ,42,0,0,0
AETR3MP46GF6SBNEZAJCDBXF63DA,42,0,0,0
AETR3TN5KBAODW5CRK2LX5KR7L2A,42,0,0,0
AETRLZMHXJWHRPFLNPAT5KWVN2UQ,42,0,0,0
AETS3AC5QVX5I6D6ZGPQJ5AX3IAQ,42,0,0,0
AETS7HNSQIFRSMRCWQMHIWZ2IBOQ,42,0,0,0
AETSDNHRQBP773GUJU2NQBFSD7DQ,42,0,0,0
AETSRHRSTALZH6SDXJJBQ3G5ZZGQ,42,0,0,0
AETTTKUTMVJB7EMZNCLJOPXXKMIA,42,0,0,0
AETU6K2Z5PVM25QT7XPCV4GNHNQQ,42,0,0,0
AETULOK7LMEGPET7K7MFZRWKGFNQ,42,0,0,0
AETUOB2HJSB2I7FVGT6SQPHG2KXA,42,0,0,0
AETUVL263XGFMUDZME3W7QZ432HA,42,0,0,0
AETV54IC5JPDJG2SBFON36HLVK5A,42,0,0,0
AETVOS3QB32JAQVLIY2JL5OWIM6Q,42,0,0,0
AETW6TSP7OYETQKAIFRUG27CKEUQ,42,0,0,0
AETWCBB5MAMB5MWNT5H7VEBG2IBQ,42,0,0,0
AETWFG55DLUMQNL2QLXG2K2OIA5A,42,0,0,0
AETWRVFTXIXNZEGYAQKZR6KKQ6EA,42,0,0,0
AETX3VVB7EJSQTKMGTZBBGYLBPIA,42,0,0,0
AETX7ZOWWHVEYWAUBHRHKUB6OC3A,42,0,0,0
AETXBM35I6ZQSJIRG5WNJOQURSWQ,42,0,0,0
AETXPWOH5C62ADBKJQDLJ43YHGPQ,42,0,0.15642624,0.15642624
AETY2DVQTS2NMLSRG3MFVW6MY37Q,42,0,0,0
AETYSFGFAOP3PYJY666UUI5AVF4A,42,0,0,0
AETZ43X3FLW4Q4VVQCZ4UGMZNBPQ,42,0,0,0
AETZB7U7X35AY44OUKBASKP6TDYA,42,0,0,0
AETZPA2J4M6NKLVAFVW43XEORP5A,42,0.27894295,0,-0.27894295
AETZYHVNHUT6D2SJ6RNYBBBSN26A,42,0,0,0
AEU23LGIZ4NPNXNF3BPQ6VHZQ6OQ,42,0,0,0
AEU2FIDRUWPMQ4XC25B7IIFETYDA,42,0,0.63092975,0.63092975
AEU2V6MLRI3FOBPG6A6WBDIWG2KQ,42,0.13032377,0,-0.13032377
AEU3OXVKAAU75MIFTEHZWX4DJVCQ,42,0,0,0
AEU3SWQDJPAPFORWKOWNDZ2CWSNQ,42,0,0,0
AEU4Q4XTAYLYKQLCYIDFQQOTPQUA,42,0,0,0
AEU5EIFCL3Q3WGVMYJJP2E4IUCEQ,42,0,0,0
AEU5RJ3ODSQEZHUNCTPVJ27TTMDA,42,0,0,0
AEU5YQGWXUTZEA6GR2P22IEGWTMA,42,0,0,0
AEU673XTS6JKGGOJI5D23RKYFRGQ,42,0,0,0
AEU6JU6MKW6RR7OJRQ6USKWQG4BQ,42,0,0,0
AEU6NYYQ5ZFVWVRV7P3IEHTZMZ5A,42,0,0,0
AEU74OSPGIM7WY3HP5PG2TTUMLGQ,42,0,0,0
AEUADMQJ3Y6HHI3JQPP7S7X6QJHA,42,0.15000679,0.16569577,0.015688973
AEUAELQ2KVVLQWI4NEU2B6JGA5QQ,42,0,0,0
AEUALJW4DBAKAPYJBOGVYJNGVW4A,42,0,0,0
AEUAR37M2GSBYMQLR76YSAOCP42Q,42,0,0,0
AEUAT25AEPK6DXDTAV42TRETYBRA,42,0,0,0
AEUAXM6X5JHU7LXJZQLN6YVNNW4A,42,0,0,0
AEUBA6M57ACSC22SGJUCRVLNXUHQ,42,0,0,0
AEUBF6LCX4T4YHE66T45QAN7CEJQ,42,0,0,0
AEUBIJFMH623TT4EJHCOUYEKKLEQ,42,0,0,0
AEUBITRR4NOI7ORNN726JEUL4ZMA,42,0,0.26406812,0.26406812
AEUBQEVCVAVOH45UCVTX4QJQ5QHA,42,0,0,0
AEUC4BA6R4WX3O3QEQVTUACX7OXA,42,0,0,0
AEUCFFQMZ2PQ5SVDXNX22XQBZGSQ,42,0,0,0
AEUD7R5DLYQOFNWF3ZWWEPJFXH2Q,42,0,0,0
AEUDZ2PONIMBOZIS34GYBSC4S6QA,42,0,0,0
AEUEIOFZ426U22U6IFSDX2KON2OA,42,0,0,0
AEUFO7WNYFHCWBPX4RXTS65TY5NA,42,0,0,0
AEUFSTOAKVRHSV4ZKVNLWDXE2CPA,42,0,0,0
AEUFWFA3TBVVD67HVO7FOLWNXUSA,42,0,0,0
AEUG4XC42DBZ3EL5SLSAMWIF2P5A,42,0,0,0
AEUGIMMBWLHCFOXU4JGTVS3QQWTQ,42,0,0,0
AEUI4EM6UBCN6FUKBGISB7UJIFBA,42,0,0,0
AEUI4GG4ZEIGTHWVQEEHZVUFKQJA,42,0,0,0
AEUIKAIOB2HJLQHJ2H3ZV4JBTG2Q,42,0,0,0
AEUIPZBOPP5BIFXFEJEBI5RA56AQ,42,0,0,0
AEUJHIA6632DQ4KLDJKVETWMOL7Q,42,0,0,0
AEUJJFYGBU3IYFY55DK22GOTODCQ,42,0,0,0
AEUJKHPKIU5PJUJ4M5RVRATG4WMA,42,0,0,0
AEULTBHLIECERELE3EE2KHLAVQAA,42,0,0,0
AEUN7DTPTNGKTMHP7ZWN6VGSDGWA,42,0,0,0
AEUNB3RPKK46IINAIZT3WLPT4L6Q,42,0,0,0
AEUOUHAUWE7GIPWWBXGX7YW5437A,42,0.10699313,0.077216688,-0.029776444
AEUPBAUQ4HQMU236YP234NWFOVGQ,42,0,0,0
AEUPNYCXJRLKHEIUJ727PT5T56KA,42,0,0,0
AEUPTKRM33A7FDZJJRLKPHQNWKNQ,42,0,0,0
AEUQHKUCYFLLAOIK463XBO56FDLQ,42,0,0,0
AEUR6UUNWDIGP2BISDY6RCHVDO2A,42,0,0,0
AEURKTIWS74MHB5I3IGAVIRPOTYQ,42,0,0,0
AEURR72TP2QII7X6Z4PO2E2QT4BQ,42,0,0,0
AEURXYG5SHGQFXIA4B5XUIK3QX4A,42,0,0,0
AEUSX3WNI5V3UUASCADLFIAJUKLA,42,0,0,0
AEUT2FRO3QETN5YU5ITUR4YTGYKA,42,0,0,0
AEUT5BEAXLQDKYNHQLG5WZEVCIVQ,42,0,0,0
AEUTHNALJONDC2QCK4AOXDN7RLGA,42,0.16812754,0.13905618,-0.029071357
AEUTURAWF6YDJVLDCGOJV2VLEBLA,42,0,0,0
AEUV2ARPX2LATXL5OKHG3FIVFK2Q,42,0,0,0
AEUVFNUVRVSVEPNOSR7SZ4RHGTTA,42,0,0,0
AEUVQLO5KXSNU2LUGHYFUERYNMHA,42,0,0,0
AEUWM357M2627UTATPIQT7PUHZ5A,42,0,0,0
AEUX4DNRNYL4Y3GRS5CW2C72H5WQ,42,0,0,0
AEUX4KITA6C2Z5V43ROEH5AQFY4A,42,0,0.27023815,0.27023815
AEUX4MOCFZOBLWIZ6TYOCRU66YWA,42,0,0,0
AEUX7WZPDS77WAAGMEF5DZLJK43Q,42,0.08456676,0.049089484,-0.035477276
AEUXATQKIZHHXARX7DCMLD7LXG3A,42,0,0,0
AEUXDHRV2CR5QPISL7NDDA53633Q,42,0,0,0
AEUXHFJW3Y33W7OQP2W654PLJBIQ,42,0,0,0
AEUXPYWVQLER6N3M4VLNWCBILXOQ,42,0,0,0
AEUYWOMI3MSTNLPFFBW3RZWVGDNQ,42,0,0.22767025,0.22767025
AEUYXYNXW7BYGN7YRG44EBFYI4BA,42,0,0,0
AEUZQ2IHGQE75ZWT6SQ6NQTWKPKQ,42,0.13012668,0.22301169,0.092885006
AEUZUGTC7JDIJQQNBX7NFZPISJTA,42,0,0,0
AEUZWYCNH3XRU3SL4RGNVQDWNBDA,42,0,0,0
AEV26ZWJOEQDABSNBF5SRRGOCBSA,42,0,0.11047239,0.11047239
AEV2Q3LKZ5MG5K6BKHDNWQ4IE5SA,42,0,0,0
AEV3USMFCSLZAOS6KG2MJGDALICQ,42,0,0,0
AEV3UXGA75RUCH44ULW2H2PKJQKA,42,0,0,0
AEV4I44CVMK6VS2Y6KZTHSFAJHFQ,42,0,0,0
AEV4OUUBUESWANETH56TVQWJTPMA,42,0,0,0
AEV4XIDQR2GS5JKJ5CX75U5GNB4Q,42,0,0,0
AEV5BWPCXQ5S665BMUULQ4OZT6OQ,42,0,0,0
AEV5YPIBUKBPOGXV64EBBCDCXI7A,42,0,0,0
AEV67VT36X6LNB6DYAO2T7IICFKA,42,0,0,0
AEV6XFQRNPOIDLV7EDT76NXAPTGA,42,0,0,0
AEV7DPN4ESCFXD677WBVCZT3SPLA,42,0,0,0
AEV7JNDNFPZMXVEQQHCI5FTVE3CQ,42,0,0,0
AEV7KMOQQAMTSRUCR62BLWIYRWFA,42,0,0,0
AEVB5BSDA5OASLEFI37PGC2XHIIA,42,0,0,0
AEVBAPYXHRLDJOO6YH2DMRC56HXQ,42,0,0,0
AEVBHGRN6HBLVJIVMW75XOG3KGRQ,42,0,0,0
AEVBV5WAHAT3SYWTSCA5HEZUROYQ,42,0,0,0
AEVC6INQSLXNDCQBGTBCFEROA2HA,42,0,0,0
AEVCHQPHV4ATU5WGG3FHRTP5RIMA,42,0,0,0
AEVCZJI4F3DSXOC5P235SREXRCFA,42,0,0,0
AEVDDSBKRLCENDA34BB5V2HLKNPQ,42,0,0,0
AEVDMC42RHKKXTEHKHIBKBU6XLNQ,42,0,0,0
AEVDXDXI2KPVXMPJUD5PVNPZSCLQ,42,0,0,0
AEVEYQ3OVFCHE43W4ZLMLFEQKJ6Q,42,0,0,0
AEVFIB2XDYXO6AYBA6H2O6ND7E2A,42,0,0,0
AEVFVQL5GA3DT65NJSNFIRYTMETQ,42,0,0,0
AEVHMP7JWOZ6L3TCR7NY3SJSMXJQ,42,0,0,0
AEVI7AB66WNKSGRVBFZLGQBPGK4Q,42,0,0,0
AEVI7UHYFLB3IR4ZXWZSDLUH4ZAA,42,0,0,0
AEVIDOETQTYGFWUVJGTIDMWH4YFQ,42,0,0,0
AEVIRY4KJNJWRZOIQB4CRB2SMHVA,42,0,0.15000679,0.15000679
AEVISI65QJ3LUDSWJE2WWYVRMC3Q,42,0,0.13090199,0.13090199
AEVJ2BBIJHOELNSJELGLAK4FNTQA,42,0,0,0
AEVJXJCT3UIMHK3FTAGEL542VT6A,42,0,0,0
AEVK3BYWYZX4YJIFL4RKQFRZVKUA,42,0,0,0
AEVLB6FHSZAHKYCSCBQMU7NYNV6Q,42,0,0,0
AEVLOY2X5SGRA64KXXI2HXZ7CYYA,42,0,0,0
AEVMBA7KNYBNUHAA42DFC45NDRFQ,42,0,0,0
AEVMFBIHZED5FHBKK5FTKUMSYPRQ,42,0,0,0
AEVMMHXPRU7D5TIKHKSZZIVNV3NA,42,0,0,0
AEVMV52OBSKGE63AQN6GROSYZZUQ,42,0,0,0
AEVP447XRHIWEDTDF4NOKBGJ6O4A,42,0,0,0
AEVP4TLNBPTCY2AIBIENV3TCW2BQ,42,0,0,0
AEVP7D4FN334JKBYDZ2EP5AQPKFA,42,0,0,0
AEVP7UGAPHSSQMMMR7IXUUYLL6DQ,42,0,0,0
AEVPAHL6P2MSCFMFENEQCXYT6G6Q,42,0,0,0
AEVPRKO5ZR6XN2BIIKPXJQ26WAQA,42,0,0,0
AEVPYK6IRBMHXNG4R7YV65SCK4HA,42,0,0,0
AEVQJFIO4W34ZNNOMAZD4ZZHL6YQ,42,0,0,0
AEVQNKERDSNYGGH7SBYHJKEWAQDA,42,0,0,0
AEVR5BUTA4MKV27LQINCRCM4WFAQ,42,0,0,0
AEVSHYSHHVPGM6Q344VTVG2SGVMQ,42,0,0,0
AEVSIIAAFXP7RII2NRTEVNVNMBXQ,42,0,0,0
AEVT2WJBEDO66I5XSVJ66EUNBHQA,42,0.43067656,0.38685281,-0.043823751
AEVTHRYNHHPTLTH4ZVNE4UMYD77A,42,0,0,0
AEVUPHNKTJYUVF3LVHMYVZT4WLUQ,42,0.3065736,0.2043824,-0.1021912
AEVV7OBKIJO24ZNBVIAOXLE5BR7A,42,0,0,0
AEVVVPWSG4FC44JQQ6RN7DJWFBOA,42,0,0,0
AEVW5ARE2UDVEP3SGX5QNZ25HOBQ,42,0,0,0
AEVW5FOSKRX2YJMRN7GE4LZXOEYA,42,0,0,0
AEVWJ5OKJWXICU4SQDFBEP6BB6YQ,42,0,0,0
AEVWX7JZISLXIP5SNX2AWHA3WYLA,42,0,0,0
AEVXDBONIYIAEWUIW7VX5WXPLBMA,42,0,0,0
AEVYEGJJNCNWYENF5BNPCJ5RPPVQ,42,0,0,0
AEVZ5SUYMLLVDU73SNJY3CZTYS3A,42,0,0,0
AEVZHIZGHRVIPJBVV67RVR7GGYZQ,42,0,0,0
AEVZVJQXYY4NGGAZ4WNDDBYQBOQQ,42,0,0,0
AEW23TPKWNRCLGGPK6P6MS3PLHFQ,42,0,0,0
AEW26BNFSINCNW4AXHK54TTYEZUA,42,0,0,0
AEW27DEYVJVOUJLZR32VNO26CN4A,42,0,0,0
AEW2CFCAFG6DG4NWTHLT4NE2P35A,42,1,1,0
AEW2O7D7NTWRZ6Z2MRTRSFN3HKEQ,42,0,0,0
AEW3QNXMZUG6UVA22HKMIBF3BMVA,42,0,0,0
AEW3SBUREASJMYW7VGPYYEKPFZ4A,42,0,0,0
AEW4A7UN3CGD5W7ZOBS7N72VHCLA,42,0,0,0
AEW4BT6BEUOC6UGEHKYXINIQMBHA,42,0,0,0
AEW5XN2VKPKSSV2UITFGUTQJINRQ,42,0,0,0
AEW62NOQ5Y4A44OL77K5MSOYNCKA,42,0,0,0
AEW6BLUA3LOP2ZOYX5XC7GL3T3BA,42,0,0,0
AEW6G2NU6PULWEOH6D4BIQ6EYKZA,42,0,0,0
AEW6OSYVYZOLDO6E4EWYF2ERLXVQ,42,0,0,0
