raw_user_id,seed,uniform NDCG@20,past-only NDCG@20,diff
AH3VIIMJVFNUBSOHYJIHYDRTX6DQ,42,0,0,0
AH3VW6CHOWC5SZXEBUWDTEEP2ERA,42,0,0,0
AH3VWUDL6GR7TEPWJFYU645BK3GQ,42,0,0,0
AH3W6HI6OI2CW6T2WRBA7QBXD3AA,42,0,0,0
AH3WMMIYXNNM4KYJWONQRL767RLA,42,0,0,0
AH3XL5RZDIUIV72Z5MFPVKMKNN2Q,42,0,0,0
AH3XT5OGQ2MHRATHBXMWRAHT3J7A,42,0,0,0
AH3XZMYVWHXOLMLKOKML4O76Z3UQ,42,0,0,0
AH3Y453NGSYFKCA6NGIYFCVZXUBQ,42,0,0,0
AH3YDSGUQ5FOMYBRPWXWTNI75NXQ,42,0,0,0
AH3YFYEP4YKCCZ6BYPJEZLBRO35A,42,0,0,0
AH3YQNJE5WUDXTNLRI2SNFFR2LPA,42,0,0,0
AH3YUA42OTYDYV3LWVKQKUPDEJSA,42,0,0,0
AH3ZBSA36QCCKKZWFW6RYKRESH3Q,42,0,0,0
AH3ZPYZHTHB7MADOV3AD2DMON7MA,42,0,0,0
AH3ZWSGNKA4ELD73ZJ5VCYVSPMUA,42,0,0,0
AH42DSGG7QJB5L7E54HKUKI2KGNA,42,0,0,0
AH42JZUXOYFO3BHL2UOCFRSFVBVA,42,0,0,0
AH43ECEVBHHUVIYE767E6WN4HQEQ,42,0,0,0
AH43ODJLWJMANVAYZ7XXTKHVHFGA,42,0,0,0
AH43TTUDVUG7CNOAJPWH5WLTRKDA,42,0,0,0
AH445HO5MKD7LFH2XIWEPSQDHJZQ,42,0,0,0
AH44CDDA6WFDMM25Q4XHFU5UQJHA,42,0,0,0
AH44E6BMXAVBOIKNO6NPG34CBSIA,42,0,0,0
AH452AVLCJ2HWXNNFYRPMJBM3TPA,42,0,0,0
AH45I7WOQE2JJH2QYPKF2RYQPE7A,42,0,0,0
AH45KGHGUPDKIAITAQSWDROPSKNA,42,0,0,0
AH46BCKSKE4RXYEI5Y6XQUCBCKHQ,42,0,0,0
AH46XFZRNFHTRVBSVZUUKJ5ZUPJQ,42,0,0,0
AH46Z5RPJOOCUZWJO3AY2LP5GH7Q,42,0,0,0
AH47KXUN7OQDRHQDHFRKJ2EOVFCA,42,0,0,0
AH4A6ABY32MZDXPZPUGWLPQFLRXA,42,0,0,0
AH4A7A2KNLZKR4ZIZ7UMEHEBSWIQ,42,0,0,0
AH4ABPLSZ65SYKKUZUGOMSXOHEKQ,42,0,0,0
AH4BCCRIUAL4D7OVMHVRBSC44H4A,42,0,0,0
AH4BEASL2WAPDCCBGKN6S6AS2U5Q,42,0.22767025,0,-0.22767025
AH4BERFTB4TDF6BHADDJT2ES7KJQ,42,0,0,0
AH4BMIL6MAQUCOZYT5OURCWMF4UQ,42,0,0,0
AH4BURN6H3O5S26SALGC4IQDRDRA,42,0,0,0
AH4BYRH35XXDBOOHMTMTUUX43IRQ,42,0,0,0
AH4C5NDTOTTLA4WHMX2ZYKZOLF3A,42,0,0,0
AH4CK7RZ4YNMGUZFDJJQSGUER6NA,42,0,0,0
AH4CKH27YIEXQ5NCW7LWNGSNUCZQ,42,0,0,0
AH4CLKMBODAKPFROXSJRGHBDG4JA,42,0,0,0
AH4CPDJRSI6VCWFT7XANSC2CZSDA,42,0,0,0
AH4CSSUXEOUKDJSIXX7V4STKPBTQ,42,0,0,0
AH4CWIJFQOAPA6QIDHI734V5VGDA,42,0,0,0
AH4DXRMPLPYUDTTTTJFSAZGVACAQ,42,0,0,0
AH4ECE4Q7RC5RC25PVK4GZFWZRBA,42,0,0,0
AH4EOSVZAVSBOZBWBRLJUXLJDVPQ,42,0,0,0
AH4EVVTWY2J7UVJNRCUIB6AKRTFA,42,0,0,0
AH4F4KULI2TE5FULXNIQ5JAPEPMA,42,0,0,0
AH4FVQHJB27ZCE2FO4MMCNERMGNQ,42,0,0,0
AH4GLZ74MTR3Z2PCY6UQPYLVA4VA,42,0,0,0
AH4GMWAWCA3UGV6RFHHBQRMJ6VZA,42,0,0,0
AH4GOYRWZDCGT6KHKHVWYSO3TW4Q,42,0,0,0
AH4GQHZLHDRVWUY4YU63RYU6CFCQ,42,0,0,0
AH4H33CHI5MES6QDS2AXOCFSLAYA,42,0,0,0
AH4H77UE426MRWKY72VUCSVO6BWA,42,0,0,0
AH4H7VWVFAYDZWX3PPF3UMTD6LHQ,42,0,0,0
AH4HUO5ZHP6ED7JDOY4C4O6F2F2Q,42,0,0,0
AH4HWQHSV7GWHPWH2GDCYX3AJULQ,42,0,0,0
AH4I5J4GACI3I3AZIMHH2RTMRHXQ,42,0,0,0
AH4I6SIMOCTASUGDSMRPGZFDG4OA,42,0,0,0
AH4IAEQPMXN4VZDUISPMCZ7MJ6AQ,42,0,0,0
AH4IYNAQ4YX3W3ZIYA6RCX2LSS7A,42,0,0,0
AH4K266LYW7IGCIJ4IWI6YJFWCVQ,42,0,0,0
AH4KNHEG327RT2OEV27GBUAP2N4Q,42,0.14434031,0,-0.14434031
AH4KSP4Q5CSZW6IJHYNQ5TPGHY6A,42,0,0,0
AH4L3IO4V4IU6U5AIVXA7ZHMINRQ,42,0,0,0
AH4L5MDYA5QFP2KVGBF72KCGDWZQ,42,0,0,0
AH4LN7W63GKJ56AQXAGFPX6D3MGQ,42,0,0,0
AH4M6SSH6TZX6LCAXA577VV42J5A,42,0,0,0
AH4MUEOULPNQDN524IZAQTSWUQTQ,42,0,0,0
AH4NJ6YYSUIDA4VDBTGM6QHPZ6JQ,42,0,0,0
AH4OGQPKYYUPRQSI6AOSXNG6DEFA,42,0,0,0
AH4OOVEWCCUSUQYCQBRFSMKUJDZQ,42,0,0,0
AH4OU22D32KTTHLWBQMP6BITWZNA,42,0,0,0
AH4PA43TME2YUJ2P4CR3T3HOKJ7Q,42,0,0,0
AH4PE276IOQHQJQT3URIPENMLH4A,42,0,0,0
AH4PEECW4D7LFQZXME4BIMGWVGIQ,42,0,0,0
AH4PJ5C7TU5LA2JYYMX7GZPFNVZQ,42,0,0,0
AH4PK3ZZQTHMDZD3RYOUEQJG3VRQ,42,0,0,0
AH4RFWNQQY2QCHZUEYVM5MFXPYAQ,42,0,0,0
AH4SC24ZI25PW6MI3C32CIAH5QNQ,42,0,0,0
AH4STJCG2JHUKOFIZXBSMOC5DQ2A,42,0,0,0
AH4TEO4PP3AVRRD57IX5OZGZDQVA,42,0,0,0
AH4TGQF6OGMDI7DO4OFIRLADURJA,42,0,0,0
AH4TLEUZZQIXPUDM7M2R6YUVBM2A,42,0,0,0
AH4U7YK5BY36KMJM5RHQBM6ATWLA,42,0,0,0
AH4UOW7WW7ND5FWFUBYIVTI2CO2A,42,0,0,0
AH4VGKGL676SG2TLX62GMMFUNRWA,42,0,0,0
AH4VGNB4RR7YVQYFT7MT4IY4DEAQ,42,0,0,0
AH4VTCHCMUC3GATC2KVVG5HPRD5A,42,0,0,0
AH4VW445UJPCFKI5V5PDWYAL5NQA,42,0,0,0
AH4W4TMCXLIVROISVCES73RNQHGQ,42,0,0,0
AH4W7ZU2SDXIMQW2TLZCFXJ6LLDA,42,0,0,0
AH4WAAA3KUTXIGEP2TDSZM7WYW7Q,42,0,0,0
AH4WEBZJR7MVVWIQFUYNPKKGRCWA,42,0,0,0
AH4WRAMEFPMM2PVRI4QQRCUHOK5Q,42,0,0,0
AH4WRIQ6AXKQLJ7PPKAMWCIB6R7A,42,0,0,0
AH4WZNXZXKISIHEPB62WQNCE3FZA,42,0,0,0
AH4X4SJJAKSQO2QZD7DUAVXQSIZA,42,0,0,0
AH4XED4NQ32XHK6RSJKRVO5O4TTQ,42,0,0,0
AH4XF3FAEPYX45J4BIXWE3ICHWJA,42,0,0,0
AH4XVR27OSAEUNIXPF22U7WPIMLQ,42,0,0,0
AH4Y6SO63SKJM6MFY5WSSHIPL2IQ,42,0,0,0
AH4YKWTYF53PKAO7FOUJZCKNPQBA,42,0,0,0
AH4YWE6BLMTEDSYQMKKILCHEXESQ,42,0,0,0
AH4Z3Z4TIO3HOYZSNPFFHBOX3FGQ,42,0,0,0
AH4ZJQ7ZRMHPU34VV33IBHXLGZAA,42,0,0,0
AH4ZTA4BPG4G4LHIUPVVWCBDQC7A,42,0,0,0
AH53RYVHRQNN4GY7LTZY3KHSSLCA,42,0,0,0
AH53SZNEOXPYVVKNOUVUSZAND7NA,42,0,0,0
AH53UQYKESG5SJQD63N4KYJXUEHA,42,0,0,0
AH54QLYWNYAKEZMFZGKDGMTJTRLA,42,0,0,0
AH54RRM5LHD7IXZXJHMJKKITG5CQ,42,0,0,0
AH553ZI2WBLBUJFQZO5QOX47JQHQ,42,0,0,0
AH565QQ3H3DYOLXF73ZCRWM5L6XA,42,0,0,0
AH56XKWIF34ET7DRJMT42QLNG4DA,42,0,0,0
AH57W5N5WCLSI3TAX7GNV2QLHXWQ,42,0,0,0
AH5AGPVSQSCFROYVEEWHY6W6I56Q,42,0,0,0
AH5BFGIDUEVN767NCAZP43ZBIHBA,42,0,0,0
AH5BQDPOEZ6ZNEBSAK26LGAZGCOA,42,0,0,0
AH5BVRNYQKEY4ZWOB5ZM36D63EPA,42,0,0,0
AH5BZNYZOVZBQ3QXQS4NATJBFZ4A,42,0,0,0
AH5C7D75FZODQ6BJCPPQDAVZTEQA,42,0,0,0
AH5CIJRCILP3IKBGDRWBS7YDN4KA,42,0,0,0
AH5CJKAABOKCRTEKDVP5HB4FQ6TA,42,0,0,0
AH5CKSYOQYKDFCG2MNU4OTI44QLA,42,0,0,0
AH5CXTYIA2DMU5UJXGP4T6LINDBA,42,0,0,0
AH5DE7EZZ5TOYSIRICE44EKBDFSA,42,0,0,0
AH5DFDYK3EOCHMSGD2SINIZYWSGA,42,0,0,0
AH5DMYOXPJEQXQATOAFWYVTEYCNQ,42,0,0,0
AH5DORIEX6PGAQ6KOGQ5AC6UOFZA,42,0,0,0
AH5DT3DO4BDG2GSEXDJ4GK67OG6Q,42,0,0,0
AH5DZXFYK62SUYECBZDNRMX2KPRQ,42,0,0,0
AH5EJSMQS5UA3RYC2HSCYDQALUJA,42,0,0,0
AH5ESWZG6Q5ZEBQTOVP3NMJ5XYWA,42,0,0,0
AH5EWOS2ZYPEYV6FNKIARHBNUYBQ,42,0,0,0
AH5FCSINPJU2AM2XSIG6WPTZJH4Q,42,0,0,0
AH5GCFUDGRAVIX2AMT45BPNZ4SAQ,42,0,0,0
AH5GPNGO6JOLHCFHFNSJWTD4GA5A,42,0,0,0
AH5H3RK5Q2WAXHOCYTKNZFAV3UGQ,42,0,0,0
AH5IPO54MZVHIWHWGZN7RCZV5GTA,42,0,0,0
AH5ISIS3DNZ3DI7OABGSYRLHN7MA,42,0,0,0
AH5JKTKP2HYPSEJE5ZJOQEBWX5QQ,42,0,0,0
AH5JVBNDRZJQAANU2OYAKSX4AZEA,42,0,0,0
AH5KDLSLJWRII4ESDQJXKGXHDR2A,42,0,0,0
AH5LQ63CNLZJH2E6JUO2BITUWFPA,42,0,0,0
AH5LSBLXCKTTL7WZDRNISGAV4A5A,42,0,0,0
AH5LX2XCQNJCLTVAYIIKI6TNPDDA,42,0,0,0
AH5M2L7TYWXZYJ5LRX6TRQBXQWNQ,42,0,0,0
AH5MRPZRJRLV6YUANZXKTN3IOVWQ,42,0,0,0
AH5N64HFCV7SLOCWB5OOTXIQ2NLQ,42,0,0,0
AH5NOSKCPUEKN32KZ367JGUJMFLQ,42,0,0,0
AH5NZZJDWJVPNOGE6W6PQPUJYPCQ,42,0,0,0
AH5OMUUM6OT4LOABRCB64X3PFI4Q,42,0,0,0
AH5OV5RVNXLG6KE5CST5TKEBS4IQ,42,0,0,0
AH5OZYVAPLO374DQNA67WQM3YXYQ,42,0,0,0
AH5QF6SG6J3TAGFF2PEFEMXI56HQ,42,0,0,0
AH5QLZMLIWNLVI5VOXDCRWTDCTJQ,42,0,0,0
AH5QQPTME7QZ7G5RFC3LTK74DJVA,42,0,0,0
AH5R3RM3VGOFNITUTZ46GCIMIJ5Q,42,0,0,0
AH5RDTERQHUEGNOFEWLXSWMXL22Q,42,0,0,0
AH5RKZSS4WWZXCSOBT2XFPVW56MQ,42,0,0,0
AH5RVOTDIFNBA5KDZJ3YCUQN6E4Q,42,0,0,0
AH5SC6NLB5AGYF2K5CTW7LNEJC7A,42,0,0,0
AH5SF34RV2ZRAVX3YEHZGLAYLJPQ,42,0,0,0
AH5T2HK64VE62FPTUNQXVLMVJRYA,42,0,0,0
AH5TU7DZ3ABDDQSIWC2A5GJOC5CQ,42,0,0,0
AH5U5LM2B3LF3XWRMIJDOTEYWULQ,42,0,0,0
AH5UQOQ2YT7FFS3AL4HTJ3OJPGAA,42,0,0,0
AH5VDE2Z5X2ZBRZ3IYMSCVW7ZWFQ,42,0,0,0
AH5VZ3N4LELSUJJNCODZBECT3PKQ,42,0,0,0
AH5W54CIN4Y2LPFA3FUTHRKJJ6JA,42,0,0,0
AH5X5B5ABXTEGLGRW4K5HPDQEJKQ,42,0,0,0
AH5X73XLQA7RD2GAGPENYRGGTVMQ,42,0,0,0
AH5XIQCA7XZR7DJAGGQHPBY4XWLA,42,0,0,0
AH5XKQOZGACOHRRZ5T6VAU4HNV2Q,42,0,0,0
AH5XVK4KKO6MH43LDTIRBYVQPPRA,42,0,0,0
AH5Y2SRAYGTFUA4HP4KNS65MV3JQ,42,0,0,0
AH5YBY5VBPNDMBGHVQYEMMQNPDEQ,42,0,0,0
AH5YC2YZCRVTFFFHD6ZWDJCTBBBA,42,0,0,0
AH5YCACD5XYNASSK7PURFRTVY7YQ,42,0,0,0
AH5ZCVYF4EX6U46BUKNEMBWHSGWA,42,0,0,0
AH5ZGIJV4UAWFS2FF4UVXSMVYTKQ,42,0,0,0
AH5ZOGWDWWFZKA3GKV5HWQGO2BRQ,42,0,0,0
AH5ZSKSK7R7AQWBFLLBYIHLX6UDA,42,0,0,0
AH62S2NLI4IJU4DAQWK54IVH5E6A,42,0,0,0
AH6362BFCOYZNYF6CNFLDOYWLL2A,42,0,0,0
AH636WIQFPMZL4DRIIZ7EUIILBMA,42,0,0,0
AH63AN3V4YMYALIWRCOMJ2DNQSRA,42,0.1418689,0.21840744,0.076538535
AH644IQNHA4D367WRKVXEYPS3C5A,42,0,0,0
AH645HV55R4NRLSSGUMWHGIZQ7MQ,42,0,0,0
AH645LDDTADYUHQPZH3QZUNG54BA,42,0,0,0
AH64I3WDZP6AW6XIQNW7A5KECFOA,42,0,0,0
AH64W3CWQSH62N3ORPKO6SUKFZSQ,42,0,0,0
AH64X4MIXVA3CQSJICKILIO2PL3A,42,0,0,0
AH64XDDQ2KKW3Q47DN3NTN25OZRQ,42,0,0.30103,0.30103
AH654GDY73JVX2PRG6KUIU3CXDKQ,42,0,0,0
AH654GQJ2TIIORW47KXBREDWLCZA,42,0,0,0
AH65HCUIYVMXCGSTS2LZZLT3RPVA,42,0,0,0
AH65J4QJTJGMTAIOUDUUQHCCHZCQ,42,0,0,0
AH65RUPN5M44JGS4G5GKUFIMRKHA,42,0,0,0
AH666O5HJO65POJLL3BBQRH7MRYA,42,0,0,0
AH66F26XTDRXIM7DFD4VF7WPSJSQ,42,0,0,0
AH66JH4UHCMP3ZFJCK6R5BWWFEUQ,42,0,0,0
AH675RZBW4M6SUHB3TNXOIWFYDGQ,42,0,0,0
AH67FK5TEYWH43ERMVAYMK75HN5Q,42,0,0,0
AH67G4ZPJZG3BTZKLVCIFOMCBIMA,42,0,0,0
AH6A24KM2DNWPDXV43QODA7CMRRQ,42,0,0,0
AH6BEYOBMCJ4QDOFZCO7GSJSVIIA,42,0,0,0
AH6BN2YMRRJJGIJU2GXI6GW6JNUQ,42,0,0,0
AH6CNLRDM7IB6LC5YAQ5NRSUAWSA,42,0,0,0
AH6COS3UPVLMMVC36VWBL2XSGUVQ,42,0,0,0
AH6CTTBFFT3VRTH32VPNDI5DPGQQ,42,0,0,0
AH6CX7BWNY5L7PU7N5XPPEUNWA6Q,42,0,0,0
AH6D3PC67VAHEKNERBSGZS3HETMA,42,0,0,0
AH6D4ZUGVK5UJFOUO7J37GJZWJPQ,42,0,0,0
AH6D6F6MVIBGNQHJXJRCTF3YYSRQ,42,0,0,0
AH6DMQJFCLXDH3PUTXTOSUGI7EFA,42,0,0.1934264,0.1934264
AH6EIUAXO4CUN4CK3V7WLBUT4LLA,42,0,0,0
AH6ENPFXGKPD5KYSE67VTGR75JRQ,42,0,0,0
AH6EQJIVMCJPMMA3L4PKCLRRJUTA,42,0,0,0
AH6F4MHAGCGX7INTE6IJTSZBR6CQ,42,0,0,0
AH6FAXZ6SFOOW7XALVYPLQL7G4CQ,42,0,0,0
AH6FEV3CDWRPISQTWXYX45ZLUNFA,42,0,0,0
AH6FFEVOCA4VHX4UBPD2OXZL7MMA,42,0,0,0
AH6FONBU2YUCUN3LNDAEQ7ZIBJWQ,42,0,0,0
AH6FUSEWXURHLJVX57ZMHRR6AJLQ,42,0,0,0
AH6GFZBGLWLR63YVZJ2BZB3KER2Q,42,0,0,0
AH6GIWHGOQM3P3TMYUTCBLJGQ77Q,42,0.15693994,0,-0.15693994
AH6GWWTX2CP3YKLDZJ4NMB32OUIA,42,0,0,0
AH6HKYXWBHUQXBMGUNFELYF2BOSA,42,0,0,0
AH6I44BCAPWXCCI7A4ZCOMNU256A,42,0,0,0
AH6I4Q5U6RHVMU5FUYLBSXQZOIAQ,42,0,0,0
AH6IIIBGHRNH5WGA5WXWIXK7CE5A,42,0,0,0
AH6IMJQZQNAZDKQBG4OJBWVRKQKA,42,0,0,0
AH6IP6YNYACWRNGENFGBESAPDUCA,42,0,0,0
AH6JP2ZRLF4C5FGAEH6JBRJQGN3A,42,0,0,0
AH6K3GORPQ3GF3VUCQF24HWPBZEA,42,0,0,0
AH6LBRVYHKFSGA6CBFZ457ZS73RA,42,0,0,0
AH6LEU5PUXAMURDTKMGUN3QWGYEQ,42,0,0,0
AH6LMTIYS5FSMP5YFOO4DGNBVCLQ,42,0,0,0
AH6LSM7NBNLTYQBWJWAUHEHLJP5Q,42,0,0,0
AH6LYSQWFU5U4POWT2BSUCQUDUHQ,42,0,0,0
AH6M44TDVWJ6KUF6A7JBI3Q3I3WA,42,0,0,0
AH6M5AO424X73SQSPZAIN2XHEQYA,42,0,0,0
AH6MEUM3E2JG76ZY5LLAWXKEFCUA,42,0,0,0
AH6MYM32UZLDXZCL4WUOG34TLQWA,42,0,0,0
AH6NH7JZL7NCUF4J6E44MXEXCMBQ,42,0,0,0
AH6NQBFQPRXNPJTVFQUYNCMMJ3KQ,42,0,0,0
AH6OF2CEQCK5IUCHFPESZCH66DKQ,42,0,0.25595802,0.25595802
AH6OIOGCCJOXJS6P4JWENOJ25KDA,42,0,0,0
AH6ORF2PG63KTWVZYXJE3PJESWXQ,42,0,0,0
AH6OZ6B2MPUEU3ZUR2J6FLSCKPDQ,42,0,0,0
AH6PA4CZCGJ4P35ZUISD4CNPZZOQ,42,0,0,0
AH6PSIAUKQWISOL66ZXNA4DQUCVA,42,0,0,0
AH6PV7FKCSWHGJ7BC72WK5EKAVNQ,42,0,0,0
AH6Q5GKKORC52ZIV2PJ5C4DCHYNA,42,0,0,0
AH6QDGQVGYTWQLM4UNZZLX7XAQXQ,42,0,0,0
AH6R32LLXM2UZFOVG2TJ4VYFZQYQ,42,0,0,0
AH6R7ETMMATW4B5YG3YOTRYDTHYQ,42,0,0,0
AH6TZD4IGJQQYWGC24WKYN2EPVGA,42,0,0,0
AH6UGZFREXY2MLXE2RXUOEXPOZBQ,42,0,0,0
AH6UI72S6XVTHJRD73EW4MES7KEQ,42,0,0,0
AH6UMTN5R4Y2EYXGSPZ2TF2HVBDQ,42,0,0,0
AH6USR53H2LJENM7TKGDHZOB4X6Q,42,0,0,0
AH6UTO4BRXZ3OXEKNP4QTU5E4PTA,42,0,0,0
AH6UYHAP5D23C5HDNNXBMRBUV6FQ,42,0,0.28906483,0.28906483
AH6W5K446EYBQTFZZJKJKRJOW36A,42,0,0,0
AH6WGG22ITZONTMVL6ZDOXPPIOEQ,42,0,0,0
AH6WHAVXNE4TW3CH4DXNHJBHJEZA,42,0,0,0
AH6WKGN2K7NOFHDX46JC62OZIWJA,42,0,0,0
AH6WOQHKEGVZESYPFHPXU3TB4GBA,42,0,0,0
AH6WOSP4UHRONU2VSUOLVNMURCPA,42,0,0,0
AH6WYXWIESH4QPJJGALJ2VLD27NA,42,0,0,0
AH6XDDQSHGF6CUHDWJ2GXJJTAJTQ,42,0,0,0
AH6XROGY6M2D4XF5BXU5OWFBXUIA,42,0,0,0
AH6Y32TU7LAEG5EITJRFR7YVA36Q,42,0,0,0
AH6YQMOMGMAIDQWMSQLBZHVSDJ2A,42,0,0,0
AH6ZLN6P7IMCAGZNMHX34YRZODFA,42,0,0,0
AH6ZWKLQVZRMLCVDWGTIZF3QECHQ,42,0,0,0
AH72TO7I2ED2USZKK2YJZRAPW3XA,42,0,0,0
AH72VD3GCSFQ6VDMLK6EIERFXAFA,42,0,0,0
AH735ATUV3JLEDEGDTNDGCRMAIVA,42,0,0,0
AH73OH6JS6VAUYSUF4UXJ3D5OQ7A,42,0,0,0
AH73XF37K7J2NQJZCZQHBH4KHPVQ,42,0,0,0
AH73XWYZP6ZAMF4SYK4FAWP6ITFQ,42,0,0,0
AH747MM2GBSAPUU66T2VJO7QBBKQ,42,0,0,0
AH74XULXXOLRKYD36TECP747NDIQ,42,0,0,0
AH7572AUV5TKCNQAQYRCFXNB6SRA,42,0,0,0
AH75ORF6EQCR73CEVGIZW7H5HMYA,42,0,0,0
AH75OSBRNZOPGAGJIGCDEKUGT4LQ,42,0,0,0
AH75ST6FTQFPBUTHL6TUYVZTHDFQ,42,0,0,0
AH767XBPUFJVSH3CXBUGWG7RWLKQ,42,0,0,0
AH76HZ6TQ3JIMFX3SIWCFBPX2JZA,42,0,0,0
AH76J72R6ZRWHT3BCW3LTRNMURTQ,42,0,0,0
AH76OHM4SHDRJHEQ4IQZDEG67FCA,42,0,0,0
AH76WW2YFCFCNEV7QB7WQ6GRMISA,42,0,0,0
AH7743G2CENUSDW67STEIRXXCZ7Q,42,0,0,0
AH776KFHZCYW3W3434H6B4RIWQJQ,42,0,0,0
AH77DU6TARVR2AYKM2WCWUEDGD4A,42,0,0,0
AH77MW2U3Q5RWHAX6WVB5X476MCQ,42,0,0,0
AH77UPQQYHPSIAPPGMCOTVQU2RPA,42,0,0,0
AH77WRZ7MFQOKQG3WOG33EDRQSEQ,42,0.33916021,0.51674228,0.17758207
AH7ACP6C2LOJJLF5L3QOPYGXM2AA,42,0,0,0
AH7AH2Y4CDSZZJJM3WKAXF65TPVQ,42,0,0,0
AH7BDS75IXCYVYWDQLSULVV6MUFA,42,0,0,0
AH7CJDZH6XWESDB56ZJ5VIDYJRQQ,42,0,0,0
AH7CWBNC5AZ6BQUDPPJ7JDLBYBJA,42,0,0,0
AH7D6JEGJBPOOYTEI6P2CLXMKNCQ,42,0,0,0
AH7DCXVS7465EERPIG4K3WDT6M7A,42,0.33333333,0,-0.33333333
AH7DSRE6YCAYOR2KG47XRCBLDRPQ,42,0,0,0
AH7DXJVPCEQIGY3PNFT5X5XDDHDQ,42,0,0,0
AH7E326OZL6M4ZAN7XAHK5CQSK6Q,42,0,0,0
AH7EM47Z5OEG6GYB6NUQWF5ANHIA,42,0,0.11480929,0.11480929
AH7ER7MGND7MXVWJRS3EQDD5L6NA,42,0,0,0
AH7F2B3WXDGX74KYVCU5EBOVQEJA,42,0,0,0
AH7FJ5K64GP5GNPQ6VHDBBTYLB5Q,42,0,0,0
AH7FJC4SI75SYXX5UADQCHODSFEA,42,0.064708339,0,-0.064708339
AH7FKEALVAE2WZ7U7PR5IJG3RRPQ,42,0,0,0
AH7FRZDIKASDMBMP2JUXCWPPD3LQ,42,0,0,0
AH7I5AUTNA2MCANWZLNFXQY6WYXQ,42,0,0,0
AH7IAP6JHKVH3HNSH4W5C3HP53NA,42,0,0,0
AH7IEHO4YCQACKVZBED2RGEYKNNQ,42,0,0,0
AH7IJ5VSURNXBEQ6LCZHHVGB7LRQ,42,0,0,0
AH7JA6GNVA3Y7IQZ5DXMHYQPRBBQ,42,0,0,0
AH7JIQQ6XKONJEUMNFTEX7NT2ZQA,42,0,0,0
AH7K2XG6YDWJXCV53H3XVVXWJOWQ,42,0,0,0
AH7K2YCF27SAAJSUUJCYG6EXCG2A,42,0,0,0
AH7KGAL4N5MBRFAKADIA2AWA64RQ,42,0,0,0
AH7KKFFXCMIMJKG5XK4DPVSXLIJQ,42,0,0,0
AH7LANPY4SPFZNPG2HXV2OZFANXA,42,0,0,0
AH7M7FY4ITVOXFKD3IUYGAUBQEJA,42,0,0.25,0.25
AH7MHV2JUSST27HIIHUG334VQYEA,42,0,0,0
AH7MRNVIPG7TLVVDWAPU7WGJSU4A,42,0,0,0
AH7N4MDUDUC4JUXWRN7BIWSHSYKQ,42,0,0,0
AH7N6BGNM7GCMQQZLV3UJ4HL4ELA,42,0,0,0
AH7NG4XYJC2NUGWA4JFCT6O7XTAQ,42,0,0,0
AH7NII73L4SHGKBH3GLSK7ZPPONA,42,0,0,0
AH7NRFIZTTOVS3IFELESMLNUC5FQ,42,0,0,0
AH7NXSJO26OHWM7HO5K2V4KPLRMA,42,0,0,0
AH7OEKDKPWFHH233UFM2ID6VAUCQ,42,0,0,0
AH7ONW5W4CLR5FCL2KZ2N47LO4ZA,42,0,0,0
AH7ORMIOENWH52GT7S7NO5E2O2CA,42,0,0,0
AH7OXAEMV6NPAKNP2RFRJOBKGERA,42,0,0,0
AH7PB4AIRFRBXYR53LAIC2EAR2HA,42,0,0,0
AH7PU2EZUY5D25ZFMUKN5XDLSUMQ,42,0,0,0
AH7QMQVQYVRFVIRAVVFOEKHQ7KZQ,42,0,0,0
AH7RFW3SIOWD3G75VWKPLB4GRL5Q,42,0,0,0
AH7RLBVVAORB3CEEIPBVLRES7RNA,42,0,0,0
AH7RPUSLKNW7VP2NRAN2H2FZK6TQ,42,0,0,0
AH7SBNR4IVRDFDLZ72U2SWF7RJ3A,42,0,0,0
AH7SMR67MQ2LCH46RLGFNGE7MHUA,42,0,0,0
AH7TC7AFD4B7OSQRKSAQNASYCKGQ,42,0,0,0
AH7TDM2QYJKVULFXAI7WL4SZG2GA,42,0,0,0
AH7TP25CF32D5OK47FKO5UJWYUAA,42,0,0,0
AH7UWI6742SDI6J3FY77J3YHNDHA,42,0,0,0
AH7UXGK2ZC6INREMI7EDLJI3RT7Q,42,0,0,0
AH7VAYUJFL6DD5NBVS4NO6PJJWSA,42,0,0,0
AH7VJ3DLHBTU5S2CKW2USHNSIULA,42,0,0,0
AH7VYZN3WN5YY6N3CFLIY7426GYQ,42,0,0,0
AH7W3A7FBXTMSGK3WJPBAS7FWKDA,42,0,0,0
AH7W5SMZNAGOS432GPH6L3NRFFGA,42,0,0,0
AH7WHKZNSSIHHVSABFYAT2HETOWA,42,0,0,0
AH7WICEDFQ2Y5QCEVXAX2U2KOZ2Q,42,0,0,0
AH7X4MWKJJ4RSK5YJON67YYUSQAQ,42,0,0,0
AH7XMYI3YTDBNN6SCJRZMOJIFBEA,42,0,0,0
AH7YAMI6WKW2AQ4H4YJW4533ZEHQ,42,0,0.17723929,0.17723929
AH7YMBW3KJE4GSZTRVLSBVFIOI5Q,42,0,0,0
AH7YP5EBERNC2MVM72WMTLUI6AMA,42,0,0,0
AH7YURDRDU4CDWGQAJBFUXSX67VQ,42,0,0,0
AH7ZBJGE5AUYYQ3LH2YMGGJWKWUQ,42,0,0,0
AH7ZMFNFCWPCRDTORBY3Y2WGLVZQ,42,0,0,0
AH7ZMKCUQ3XGLWQ4NIE6DQIL675A,42,0,0,0
